Date,Open,High,Low,Close,Volume,Dividend,Split,Adj_Open,Adj_High,Adj_Low,Adj_Close,Adj_Volume
2018-10-26,125.21,125.78,123.71,124.79,8766885.0,0.0,1.0,125.21,125.78,123.71,124.79,8766885.0
2018-10-25,127.25,127.79,125.14,126.45,10304327.0,0.0,1.0,127.25,127.79,125.14,126.45,10304327.0
2018-10-24,131.17,131.69,127.0,127.21,5653776.0,0.0,1.0,131.17,131.69,127.0,127.21,5653776.0
2018-10-23,129.02,131.9,128.41,131.21,6421907.0,0.0,1.0,129.02,131.9,128.41,131.21,6421907.0
2018-10-22,129.58,130.4379,128.4,130.02,5631032.0,0.0,1.0,129.58,130.4379,128.4,130.02,5631032.0
2018-10-19,130.65,131.89,127.96,129.1,7790437.0,0.0,1.0,130.65,131.89,127.96,129.1,7790437.0
2018-10-18,132.73,133.4,130.04,130.55,9996616.0,0.0,1.0,132.73,133.4,130.04,130.55,9996616.0
2018-10-17,135.89,137.15,133.4193,134.05,19463962.0,0.0,1.0,135.89,137.15,133.4193,134.05,19463962.0
2018-10-16,142.93,145.45,141.58,145.12,8671652.0,0.0,1.0,142.93,145.45,141.58,145.12,8671652.0
2018-10-15,140.38,142.26,140.14,141.13,4965333.0,0.0,1.0,140.38,142.26,140.14,141.13,4965333.0
2018-10-12,141.12,141.54,139.08,140.85,6366770.0,0.0,1.0,141.12,141.54,139.08,140.85,6366770.0
2018-10-11,142.62,144.19,138.78,139.02,8710491.0,0.0,1.0,142.62,144.19,138.78,139.02,8710491.0
2018-10-10,147.5,147.69,142.5,142.69,5314508.0,0.0,1.0,147.5,147.69,142.5,142.69,5314508.0
2018-10-09,148.08,148.36,146.93,147.24,3642488.0,0.0,1.0,148.08,148.36,146.93,147.24,3642488.0
2018-10-08,148.5,149.07,147.18,148.39,3239218.0,0.0,1.0,148.5,149.07,147.18,148.39,3239218.0
2018-10-05,150.9,151.79,147.87,149.03,4602249.0,0.0,1.0,150.9,151.79,147.87,149.03,4602249.0
2018-10-04,151.69,152.8,150.36,151.31,4237868.0,0.0,1.0,151.69,152.8,150.36,151.31,4237868.0
2018-10-03,154.0,154.36,152.8,153.22,3315298.0,0.0,1.0,154.0,154.36,152.8,153.22,3315298.0
2018-10-02,152.99,153.84,152.5,153.75,3029925.0,0.0,1.0,152.99,153.84,152.5,153.75,3029925.0
2018-10-01,151.71,153.42,151.71,153.0,3757379.0,0.0,1.0,151.71,153.42,151.71,153.0,3757379.0
2018-09-28,151.16,151.625,150.79,151.21,3305325.0,0.0,1.0,151.16,151.625,150.79,151.21,3305325.0
2018-09-27,152.01,152.3888,151.16,151.5,3475447.0,0.0,1.0,152.01,152.3888,151.16,151.5,3475447.0
2018-09-26,152.4,153.35,151.34,151.61,7157761.0,0.0,1.0,152.4,153.35,151.34,151.61,7157761.0
2018-09-25,149.91,150.41,148.36,148.91,4069985.0,0.0,1.0,149.91,150.41,148.36,148.91,4069985.0
2018-09-24,151.1,151.2,149.46,150.03,4235483.0,0.0,1.0,151.1,151.2,149.46,150.03,4235483.0
2018-09-21,151.48,152.6,150.74,151.35,19947527.0,0.0,1.0,151.48,152.6,150.74,151.35,19947527.0
2018-09-20,149.58,151.38,149.44,151.15,5952223.0,0.0,1.0,149.58,151.38,149.44,151.15,5952223.0
2018-09-19,148.63,149.9599,148.23,149.06,4246182.0,0.0,1.0,148.63,149.9599,148.23,149.06,4246182.0
2018-09-18,147.76,148.985,147.47,148.56,3629596.0,0.0,1.0,147.76,148.985,147.47,148.56,3629596.0
2018-09-17,148.44,149.07,147.77,147.94,3551675.0,0.0,1.0,148.44,149.07,147.77,147.94,3551675.0
2018-09-14,148.85,149.3,147.78,148.33,3452144.0,0.0,1.0,148.85,149.3,147.78,148.33,3452144.0
